coords
"34.23,-118.54"
"34.04,-118.24"
"34.03,-117.84"
"34.07,-118.34"
"34.03,-118.21"
"33.98,-118.41"
"34.04,-118.56"
"34.14,-117.9"
"33.99,-118.3"
"33.96,-118.4"
"34.15,-118.26"
"34.3,-118.45"
"34.1,-118.42"
"34.19,-118.49"
"34.08,-118.31"
"34.0,-118.43"
"34.06,-118.23"
"33.72,-118.32"
"34.18,-118.39"
"34.01,-118.2"
"34.16,-118.29"
"34.25,-118.49"
"34.11,-118.2"
"34.27,-118.5"
"34.18,-118.53"
"33.97,-118.25"
"34.01,-118.32"
"34.13,-118.47"
"34.08,-118.51"
"34.08,-118.17"
"33.88,-118.29"
"34.27,-118.42"
"34.07,-118.44"
"34.12,-118.23"
"33.93,-118.4"
"34.12,-118.38"
"34.22,-118.35"
"34.16,-118.42"
"34.45,-118.48"
"34.12,-118.41"
"33.97,-118.29"
"34.02,-118.23"
"34.16,-117.99"
"34.05,-118.38"
"34.11,-118.25"
"34.05,-118.31"
"33.77,-118.17"
"34.07,-118.43"
"33.97,-118.46"
"33.94,-118.4"
"34.2,-118.14"
"34.04,-118.51"
"34.2,-118.43"
"34.14,-118.62"
"34.2,-118.36"
"34.16,-118.65"
"34.18,-118.3"
"33.34,-118.33"
"34.13,-118.3"
"34.11,-118.45"
"34.02,-118.2"
"34.07,-118.39"
"34.19,-118.4"
"34.22,-118.57"
"34.32,-118.44"
"34.01,-118.29"
"34.26,-118.46"
"34.26,-118.44"
"34.31,-118.46"
"33.74,-118.27"
"34.05,-118.36"
"33.91,-118.25"
"34.14,-118.18"
"34.25,-118.3"
"34.17,-118.44"
"33.88,-118.41"
"34.05,-118.22"
"34.28,-118.52"
"33.96,-118.31"
"34.1,-118.41"
