Year,Median household income,zipcode
2016,82386,92678
2016,153531,92679
2016,55224,92683
2016,99342,92688
2016,100956,92691
2016,106797,92692
2016,145148,92694
2016,39348,92701
2016,50692,92703
2016,60867,92704
2016,87782,92705
2016,58623,92706
2016,61348,92707
2016,83860,92708
2016,66306,92780
2016,100024,92782
2016,50423,92801
2016,51913,92802
2016,53733,92804
2016,56636,92805
2016,64227,92806
2016,99698,92807
2016,113703,92808
2016,82603,92821
2016,132333,92823
2016,61050,92831
2016,58274,92832
2016,67752,92833
2016,94332,92835
2016,62420,92840
2016,55267,92841
2016,53489,92843
2016,50444,92844
2016,94451,92845
2016,87586,92860
2016,131750,92861
2016,89016,92865
2016,65460,92866
2016,82347,92867
2016,61404,92868
2016,91904,92869
2016,81137,92870
2016,61888,92879
2016,97225,92880
2016,92853,92881
2016,68417,92882
2016,93638,92883
2016,112204,92886
2016,129768,92887
2016,61994,93001
2016,71806,93003
2016,76388,93004
2016,87206,93010
2016,95981,93012
2016,73402,93013
2016,56266,93015
2016,100048,93021
2016,74600,93022
2016,70964,93023
2016,58524,93030
2016,55669,93033
2016,79748,93035
2016,62348,93036
2016,46339,93040
2016,58291,93041
2016,,93042
2016,,93043
2016,52939,93060
2016,85666,93063
2016,,93064
2016,94921,93065
2016,92202,93066
2016,70000,93067
2016,53730,93101
2016,71667,93103
2016,89127,93105
2016,131311,93108
2016,96394,93109
2016,78540,93110
2016,102644,93111
2016,60239,93117
2016,31979,93201
2016,43990,93202
2016,37012,93203
2016,35103,93204
2016,26004,93205
2016,40116,93206
2016,38750,93207
2016,150284,93208
2016,51026,93210
2016,35149,93212
2016,36949,93215
2016,30288,93218
2016,23799,93219
2016,,93220
2016,48211,93221
2016,41847,93222
2016,33689,93223
2016,50938,93224
2016,39418,93225
2016,36923,93226
2016,51209,93230
2016,26321,93234
2016,31611,93235
2016,58190,93238
2016,,93239
2016,30434,93240
2016,32236,93241
2016,40364,93242
2016,,93243
2016,47500,93244
2016,50723,93245
2016,34710,93247
2016,32167,93249
2016,35092,93250
2016,43750,93251
2016,36328,93252
2016,43594,93254
2016,24583,93255
2016,28533,93256
2016,39284,93257
2016,21985,93258
2016,35625,93260
2016,29455,93261
2016,,93262
2016,40706,93263
2016,58194,93265
2016,30625,93266
2016,35944,93267
2016,44379,93268
2016,36288,93270
2016,58750,93271
2016,35867,93272
2016,46509,93274
2016,35833,93276
2016,52717,93277
2016,39505,93280
2016,30701,93283
2016,42396,93285
2016,40851,93286
2016,66397,93287
2016,48336,93291
2016,50132,93292
2016,33665,93301
2016,34904,93304
2016,29894,93305
2016,52198,93306
2016,34774,93307
2016,43538,93308
2016,48481,93309
2016,89521,93311
2016,92031,93312
2016,69681,93313
2016,103194,93314
2016,56617,93401
2016,69176,93402
2016,43128,93405
2016,,93410
2016,73220,93420
2016,71002,93422
2016,83750,93424
2016,66250,93426
2016,71736,93427
2016,59684,93428
2016,71607,93429
2016,57788,93430
2016,82917,93432
2016,58895,93433
2016,41907,93434
2016,53810,93436
2016,62018,93437
2016,60909,93440
2016,95179,93441
2016,54807,93442
2016,75041,93444
2016,54155,93445
2016,66242,93446
2016,75978,93449
2016,42813,93450
2016,60605,93451
2016,77857,93452
2016,50625,93453
2016,53637,93454
2016,74538,93455
2016,45801,93458
2016,90772,93460
2016,58380,93461
2016,71607,93463
2016,75394,93465
2016,34261,93501
2016,48971,93505
2016,91196,93510
2016,38333,93512
2016,54135,93513
2016,51456,93514
2016,29896,93516
2016,51563,93517
2016,24886,93518
2016,,93519
2016,,93522
2016,54826,93523
2016,,93524
2016,55750,93526
2016,54593,93527
2016,,93528
2016,50298,93529
2016,,93530
2016,72891,93531
2016,58438,93532
2016,36034,93534
2016,42266,93535
2016,71268,93536
2016,91280,93541
2016,44985,93543
2016,46200,93544
2016,36736,93545
2016,62670,93546
2016,68750,93549
2016,36988,93550
2016,84000,93551
2016,56971,93552
2016,54741,93553
2016,26314,93554
2016,60318,93555
2016,25964,93558
2016,59754,93560
2016,63996,93561
2016,38438,93562
2016,74250,93563
2016,41080,93591
2016,,93592
2016,58362,93601
2016,54375,93602
2016,65565,93603
2016,62143,93604
2016,84306,93605
2016,31042,93606
2016,33750,93608
2016,38958,93609
2016,37406,93610
2016,78928,93611
2016,40393,93612
2016,55490,93614
2016,30951,93615
2016,30806,93616
2016,38576,93618
2016,108353,93619
2016,36937,93620
2016,,93621
2016,40464,93622
2016,102928,93623
2016,33833,93624
2016,44388,93625
2016,82419,93626
2016,,93627
2016,,93628
2016,40654,93630
2016,61163,93631
2016,,93633
2016,,93634
2016,45714,93635
2016,76349,93636
2016,49632,93637
2016,36709,93638
2016,26438,93640
2016,,93641
2016,52356,93643
2016,44703,93644
2016,94276,93645
2016,27726,93646
2016,30423,93647
2016,31008,93648
2016,36042,93650
2016,79267,93651
2016,33824,93652
2016,57083,93653
2016,46354,93654
2016,47300,93656
2016,50560,93657
2016,26645,93660
2016,41313,93662
2016,79583,93664
2016,34958,93665
2016,25714,93666
2016,56875,93667
2016,35703,93668
2016,33576,93669
2016,31094,93673
2016,63922,93675
2016,19080,93701
2016,25210,93702
2016,26629,93703
2016,50054,93704
2016,32639,93705
2016,29003,93706
2016,43598,93710
2016,67949,93711
2016,78357,93720
2016,19145,93721
2016,53571,93722
2016,69625,93723
2016,38098,93725
2016,32018,93726
2016,48388,93727
2016,31478,93728
2016,118472,93730
2016,55129,93901
2016,44370,93905
2016,58278,93906
2016,67242,93907
2016,119897,93908
2016,59219,93920
2016,81875,93921
2016,91863,93923
2016,94866,93924
2016,61620,93925
2016,52003,93926
2016,47733,93927
2016,,93928
2016,43353,93930
2016,36250,93932
2016,58161,93933
2016,72976,93940
2016,,93943
2016,81486,93950
2016,104531,93953
2016,46250,93954
2016,53311,93955
2016,54022,93960
2016,89250,93962
2016,119530,94002
2016,91127,94005
2016,125768,94010
2016,75658,94014
2016,81956,94015
2016,107265,94019
2016,93472,94020
2016,,94021
2016,194014,94022
2016,204534,94024
2016,131854,94025
2016,243542,94027
2016,229554,94028
2016,98709,94030
2016,101410,94037
2016,94423,94038
2016,115600,94040
2016,101780,94041
2016,105030,94043
2016,103545,94044
2016,43611,94060
2016,89578,94061
2016,135808,94062
2016,60434,94063
2016,145518,94065
2016,89008,94066
2016,135030,94070
2016,153043,94074
2016,85204,94080
2016,101051,94085
2016,104449,94086
2016,129668,94087
2016,94903,94089
2016,29456,94102
2016,46140,94103
2016,51500,94104
2016,195165,94105
2016,129152,94107
2016,46218,94108
2016,71043,94109
2016,97563,94110
2016,104083,94111
2016,77388,94112
2016,131442,94114
2016,97090,94115
2016,91930,94116
2016,122266,94117
2016,94197,94118
2016,77280,94121
2016,97091,94122
2016,130589,94123
2016,53322,94124
2016,138381,94127
2016,,94128
2016,174564,94129
2016,49271,94130
2016,111083,94131
2016,68711,94132
2016,55098,94133
2016,66925,94134
2016,102237,94158
2016,135427,94301
2016,91866,94303
2016,105320,94304
2016,53173,94305
2016,119157,94306
2016,76361,94401
2016,128163,94402
2016,103612,94403
2016,126618,94404
2016,76787,94501
2016,115765,94502
2016,83627,94503
2016,106068,94505
2016,175947,94506
2016,172414,94507
2016,68176,94508
2016,55022,94509
2016,87569,94510
2016,35814,94511
2016,,94512
2016,93951,94513
2016,54348,94514
2016,64505,94515
2016,89000,94516
2016,128398,94517
2016,78301,94518
2016,74351,94519
2016,51096,94520
2016,88339,94521
2016,94042,94523
2016,78750,94525
2016,138287,94526
2016,,94528
2016,91052,94530
2016,90126,94531
2016,57316,94533
2016,98485,94534
2016,54692,94535
2016,102450,94536
2016,94193,94538
2016,152402,94539
2016,63801,94541
2016,99647,94542
2016,62660,94544
2016,81125,94545
2016,78556,94546
2016,102993,94547
2016,72059,94548
2016,147368,94549
2016,109793,94550
2016,101326,94551
2016,131108,94552
2016,84638,94553
2016,124947,94555
2016,136771,94556
2016,77299,94558
2016,65891,94559
2016,91965,94560
2016,81910,94561
2016,174526,94563
2016,73861,94564
2016,60020,94565
2016,129064,94566
2016,56406,94567
2016,126054,94568
2016,136875,94569
2016,54852,94571
2016,70227,94572
2016,,94573
2016,84375,94574
2016,,94575
2016,,94576
2016,65009,94577
2016,50838,94578
2016,73771,94579
2016,80188,94580
2016,140210,94582
2016,129182,94583
2016,70491,94585
2016,91932,94586
2016,91629,94587
2016,130888,94588
2016,57316,94589
2016,41530,94590
2016,73897,94591
2016,110648,94592
2016,62374,94595
2016,82869,94596
2016,93927,94597
2016,125089,94598
2016,72245,94599
2016,41918,94601
2016,72850,94602
2016,44294,94603
2016,62061,94605
2016,43314,94606
2016,35360,94607
2016,61069,94608
2016,67827,94609
2016,83052,94610
2016,115065,94611
2016,35977,94612
2016,,94613
2016,139570,94618
2016,79225,94619
2016,31027,94621
2016,67280,94702
2016,68842,94703
2016,26173,94704
2016,105461,94705
2016,86043,94706
2016,140711,94707
2016,147837,94708
2016,63701,94709
2016,63080,94710
2016,,94720
2016,43393,94801
2016,78759,94803
2016,51276,94804
2016,72009,94805
2016,52698,94806
2016,,94850
2016,82231,94901
2016,92552,94903
2016,111845,94904
2016,155710,94920
2016,42644,94922
2016,106250,94923
2016,66650,94924
2016,125915,94925
2016,60344,94928
2016,77857,94929
2016,99338,94930
2016,64353,94931
2016,76393,94933
2016,54353,94937
2016,103854,94938
2016,99844,94939
2016,,94940
2016,131703,94941
2016,90685,94945
2016,108750,94946
2016,88119,94947
2016,78568,94949
2016,68846,94950
2016,91333,94951
2016,75628,94952
2016,83713,94954
2016,38021,94956
2016,250000,94957
2016,112045,94960
2016,91806,94963
2016,107167,94964
2016,102415,94965
2016,109412,94970
2016,81842,94971
2016,,94972
2016,90824,94973
2016,74516,95002
2016,90694,95003
2016,93056,95004
2016,70833,95005
2016,73963,95006
2016,,95007
2016,102556,95008
2016,74146,95010
2016,52132,95012
2016,50521,95013
2016,141917,95014
2016,67321,95017
2016,81811,95018
2016,34323,95019
2016,86261,95020
2016,76965,95023
2016,171688,95030
2016,124298,95032
2016,139688,95033
2016,103545,95035
2016,100305,95037
2016,41944,95039
2016,,95041
2016,64167,95043
2016,53889,95045
2016,109353,95046
2016,80324,95050
2016,106527,95051
2016,,95053
2016,132538,95054
2016,62145,95060
2016,63492,95062
2016,40972,95064
2016,92336,95065
2016,108581,95066
2016,169986,95070
2016,81392,95073
2016,64444,95075
2016,58271,95076
2016,69623,95110
2016,61630,95111
2016,56495,95112
2016,96711,95113
2016,51399,95116
2016,71841,95117
2016,97513,95118
2016,115588,95119
2016,161817,95120
2016,88877,95121
2016,62595,95122
2016,97178,95123
2016,117627,95124
2016,106995,95125
2016,77734,95126
2016,78362,95127
2016,76894,95128
2016,119032,95129
2016,98179,95130
2016,108246,95131
2016,99163,95132
2016,73141,95133
2016,126515,95134
2016,129923,95135
2016,87774,95136
2016,152284,95138
2016,120177,95139
2016,,95140
2016,113028,95148
2016,14758,95202
2016,35719,95203
2016,44306,95204
2016,33269,95205
2016,42328,95206
2016,39219,95207
2016,72461,95209
2016,37689,95210
2016,,95211
2016,77928,95212
2016,42991,95215
2016,76582,95219
2016,61486,95220
2016,48724,95222
2016,53333,95223
2016,19357,95224
2016,56367,95225
2016,,95226
2016,83900,95227
2016,71786,95228
2016,47865,95230
2016,35833,95231
2016,,95232
2016,51875,95233
2016,,95234
2016,67769,95236
2016,52450,95237
2016,43364,95240
2016,64899,95242
2016,58125,95245
2016,37018,95246
2016,45648,95247
2016,28194,95248
2016,40532,95249
2016,,95250
2016,50278,95251
2016,64918,95252
2016,118966,95254
2016,33531,95255
2016,36548,95257
2016,75466,95258
2016,51340,95301
2016,38393,95303
2016,85890,95304
2016,,95305
2016,52188,95306
2016,50051,95307
2016,41417,95310
2016,45682,95311
2016,41875,95312
2016,42358,95313
2016,,95314
2016,48025,95315
2016,60233,95316
2016,34643,95317
2016,96696,95318
2016,26503,95319
2016,61726,95320
2016,47165,95321
2016,37578,95322
2016,51528,95323
2016,52541,95324
2016,,95325
2016,56037,95326
2016,50833,95327
2016,51048,95328
2016,57000,95329
2016,66208,95330
2016,46146,95333
2016,55619,95334
2016,,95335
2016,59694,95336
2016,72082,95337
2016,49207,95338
2016,50334,95340
2016,32957,95341
2016,,95345
2016,53310,95346
2016,41741,95348
2016,43876,95350
2016,36548,95351
2016,41558,95354
2016,59403,95355
2016,66286,95356
2016,58582,95357
2016,51086,95358
2016,48454,95360
2016,57649,95361
2016,54440,95363
2016,,95364
2016,35816,95365
2016,78722,95366
2016,62326,95367
2016,71730,95368
2016,49141,95369
2016,49904,95370
2016,72917,95372
2016,45132,95374
2016,,95375
2016,68596,95376
2016,96440,95377
2016,52514,95379
2016,41302,95380
2016,66116,95382
2016,47273,95383
2016,40486,95385
2016,52695,95386
2016,21579,95387
2016,42705,95388
2016,39516,95389
2016,117804,95391
2016,56932,95401
2016,64236,95403
2016,69230,95404
2016,75974,95405
2016,54715,95407
2016,67550,95409
2016,39943,95410
2016,67708,95412
2016,32826,95415
2016,71047,95417
2016,68828,95420
2016,56458,95421
2016,25506,95422
2016,29654,95423
2016,60283,95425
2016,64821,95426
2016,,95427
2016,30942,95428
2016,51538,95429
2016,,95430
2016,,95431
2016,41316,95432
2016,,95435
2016,56768,95436
2016,40924,95437
2016,66667,95439
2016,71250,95441
2016,64818,95442
2016,,95443
2016,85288,95444
2016,38050,95445
2016,50843,95446
2016,70480,95448
2016,39931,95449
2016,54464,95450
2016,44915,95451
2016,78365,95452
2016,43477,95453
2016,30984,95454
2016,40625,95456
2016,37326,95457
2016,26435,95458
2016,44286,95459
2016,51326,95460
2016,48651,95461
2016,41016,95462
2016,,95463
2016,35000,95464
2016,63325,95465
2016,55905,95466
2016,66411,95467
2016,46250,95468
2016,49167,95469
2016,60844,95470
2016,41394,95471
2016,73050,95472
2016,68894,95476
2016,44163,95482
2016,31875,95485
2016,,95486
2016,81250,95488
2016,36139,95490
2016,84178,95492
2016,57188,95493
2016,,95494
2016,77759,95497
2016,39796,95501
2016,47332,95503
2016,,95511
2016,24276,95514
2016,51305,95519
2016,34414,95521
2016,69792,95524
2016,48974,95525
2016,21806,95526
2016,40078,95527
2016,45625,95528
2016,43841,95531
2016,46756,95536
2016,,95537
2016,44943,95540
2016,34219,95542
2016,32500,95543
2016,,95545
2016,23654,95546
2016,63750,95547
2016,31848,95548
2016,61250,95549
2016,,95550
2016,35795,95551
2016,26447,95552
2016,26926,95553
2016,55139,95554
2016,35250,95555
2016,35938,95556
2016,49063,95558
2016,2500,95559
2016,37093,95560
2016,40750,95562
2016,55060,95563
2016,41875,95564
2016,42841,95565
2016,44572,95567
2016,,95568
2016,41429,95569
2016,51779,95570
2016,32386,95571
2016,32269,95573
2016,21765,95585
2016,,95587
2016,53476,95589
2016,45000,95595
2016,,95601
2016,66114,95602
2016,60299,95603
2016,133958,95604
2016,42266,95605
2016,,95606
2016,70038,95607
2016,56891,95608
2016,51271,95610
2016,72863,95612
2016,98933,95614
2016,66080,95615
2016,46170,95616
2016,81382,95618
2016,64821,95619
2016,72583,95620
2016,52462,95621
2016,58546,95623
2016,84854,95624
2016,,95625
2016,56667,95626
2016,58796,95627
2016,73858,95628
2016,49514,95629
2016,102865,95630
2016,67284,95631
2016,64668,95632
2016,73110,95633
2016,49583,95634
2016,37449,95635
2016,44390,95636
2016,51641,95637
2016,87361,95638
2016,69375,95639
2016,62229,95640
2016,41571,95641
2016,48879,95642
2016,38917,95645
2016,,95646
2016,76901,95648
2016,84851,95650
2016,76326,95651
2016,26098,95652
2016,68750,95653
2016,78750,95655
2016,73242,95658
2016,53977,95659
2016,39677,95660
2016,78154,95661
2016,72134,95662
2016,100221,95663
2016,69333,95664
2016,62969,95665
2016,49336,95666
2016,56584,95667
2016,68333,95668
2016,68144,95669
2016,56527,95670
2016,96316,95672
2016,54560,95673
2016,81979,95674
2016,49569,95675
2016,73641,95677
2016,63008,95678
2016,,95679
2016,,95680
2016,52292,95681
2016,77993,95682
2016,98782,95683
2016,63553,95684
2016,62339,95685
2016,33672,95686
2016,75472,95687
2016,83578,95688
2016,61510,95689
2016,53493,95690
2016,66519,95691
2016,66861,95692
2016,85417,95693
2016,62083,95694
2016,55386,95695
2016,75708,95697
2016,38984,95698
2016,,95699
2016,42411,95701
2016,68295,95703
2016,67393,95709
2016,61158,95713
2016,53583,95714
2016,31667,95715
2016,41250,95717
2016,46250,95720
2016,,95721
2016,86136,95722
2016,,95724
2016,57908,95726
2016,58107,95728
2016,,95735
2016,43587,95736
2016,105789,95742
2016,123093,95746
2016,96394,95747
2016,91539,95757
2016,74164,95758
2016,126340,95762
2016,92250,95765
2016,66870,95776
2016,38538,95811
2016,31409,95814
2016,29870,95815
2016,54777,95816
2016,38889,95817
2016,68085,95818
2016,96633,95819
2016,42948,95820
2016,39588,95821
2016,47405,95822
